course,date,start_time,end_time
4M2/German[1]L Bogdanovic(Language Unit),27/01/2025,16:00,18:00
"4G5/Materials and Molecules: Modelling, Simulation and Machine Learning[1]L Csanyi(Lecture Room 12)",28/01/2025,10:00,11:00
4C8/Vehicle Dynamics[1]L Cole/Na(Lecture Theatre 6),28/01/2025,10:00,11:00
4D6/Dynamics in Civil Engineering[1]L Madabhushi/McRobie/Talbot(Lecture Room 5),28/01/2025,11:00,12:00
4C11/Data-driven and Learning Based Methods in Mechanics and Materials[1]L Cicirello/Liu(Lecture Room 3),28/01/2025,11:00,12:00
4B23/Optical Fibre Communication[1]L Savory(Lecture Theatre 6),28/01/2025,11:00,12:00
4F8/Image Processing and Image Coding[1]L Lasenby(Lecture Theatre 2),28/01/2025,11:00,12:00
4C5/Design Case Studies[1]L Clarkson/Crilly(Lecture Theatre 6),28/01/2025,12:00,13:00
4G3/Computational Neuroscience[1]L Ahmadian/Hennequin/Lengyel(Lecture Room 12),28/01/2025,12:00,13:00
4B24/Radio Frequency Systems[1]L Crisp(Lecture Theatre 2),28/01/2025,12:00,13:00
4A10/Flow Instability[1]L Hunt_G/Mandre(Lecture Room 4),28/01/2025,12:00,13:00
4I11/Advanced Fission & Fusion Systems[1]L Read/Shwageraus(Lecture Theatre 1),28/01/2025,14:00,16:00
4B27/The Internet of Everything[1]L Akan(Lecture Room 11),28/01/2025,14:00,16:00
4E11/Strategic Management[1]L Ansari(Lecture Theatre 1),28/01/2025,16:00,18:00
4M12/Partial Differential Equations and Variational Methods (shared)[1]L Li(Lecture Room 4),29/01/2025,09:00,10:00
4M16/Nuclear Power Engineering (shared)[1]L Cosgrove/Shwageraus/Skelton(Lecture Theatre 1),29/01/2025,09:00,10:00
4F3/An Optimisation Based Approach to Control[1]L Burghi/Lestas(Lecture Room 12),29/01/2025,10:00,11:00
4D4/Digital Construction[1]L Brilakis(Lecture Room 4),29/01/2025,10:00,11:00
4F7/Statistical Signal and Network Models[1]L Cantwell/Godsill(Lecture Theatre 1),29/01/2025,11:00,12:00
4I14/Biosensors and Bioelectronics[1]L Higson/Malliaras(LR3 Chemical Engineering),29/01/2025,12:00,13:00
4D2/Advanced Structural Design[1]L Baker/McRobie(Lecture Room 4),29/01/2025,12:00,13:00
4M25/Advanced Robotics[1]L Forni/Gunes/Iida(Lecture Room 5),29/01/2025,12:00,13:00
4M26/Algorithms and Data Structures[1]L Kristensson(Lecture Theatre 1),29/01/2025,12:00,13:00
"4I8/Medical Physics[1]L Robinson(Small Lecture Theatre, Cavendish Lab)",29/01/2025,14:00,15:00
4E11/Strategic Management[1]L Ansari(Lecture Theatre 1),29/01/2025,15:00,17:00
"4G5/Materials and Molecules: Modelling, Simulation and Machine Learning[2]L Csanyi(Lecture Room 12)",30/01/2025,09:00,10:00
4C8/Vehicle Dynamics[2]L Cole/Na(Lecture Theatre 6),30/01/2025,09:00,10:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3),30/01/2025,10:00,11:00
4F3/An Optimisation Based Approach to Control[2]L Burghi(Lecture Room 12),30/01/2025,10:00,11:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3A),30/01/2025,10:00,11:00
4F3/An Optimisation Based Approach to Control[2]L Lestas(Lecture Room 12),30/01/2025,10:00,11:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3B),30/01/2025,10:00,11:00
4D4/Digital Construction[2]L Brilakis(Lecture Room 4),30/01/2025,10:00,11:00
4C11/Data-driven and Learning Based Methods in Mechanics and Materials[2]L Cicirello/Liu(Lecture Room 11),30/01/2025,11:00,12:00
4D6/Dynamics in Civil Engineering[2]L Madabhushi/McRobie/Talbot(Lecture Room 5),30/01/2025,11:00,12:00
4B23/Optical Fibre Communication[2]L Savory(Lecture Theatre 6),30/01/2025,11:00,12:00
4F8/Image Processing and Image Coding[2]L Lasenby(Lecture Theatre 2),30/01/2025,11:00,12:00
4A4/Aircraft Stability and Control[2]L Vera-Morales(Lecture Room 12),30/01/2025,12:00,13:00
4M23/Electricity and Environment (TPE22)[2]L Goetz/Pollitt(Lecture Room 3),30/01/2025,14:00,16:00
4D15/Water Management Under Climate Change[2]L Borgomeo(Lecture Room 5),30/01/2025,14:00,16:00
4E5/International Business[2]L Welch(Lecture Room 5),30/01/2025,16:00,18:00
4B24/Radio Frequency Systems[2]L Crisp(Lecture Theatre 2),31/01/2025,09:00,10:00
4A10/Flow Instability[2]L Hunt_G/Mandre(Lecture Room 4),31/01/2025,09:00,10:00
4C5/Design Case Studies[2]L Clarkson/Crilly(Lecture Theatre 6),31/01/2025,09:00,10:00
4G3/Computational Neuroscience[2]L Ahmadian/Hennequin/Lengyel(Lecture Room 12),31/01/2025,09:00,10:00
4F14/Computer Systems[2]L Gee/Kristensson(Lecture Room 3),31/01/2025,10:00,11:00
4A13/Combustion and Engines[2]L Massey/Swaminathan(Lecture Theatre 2),31/01/2025,10:00,11:00
4B25/Embedded Systems for The Internet of Things[2]L Stanley-Marbell(Lecture Room 11),31/01/2025,11:00,12:00
4M21/Software Engineering and Design[2]L Kristensson/Punskaya(Lecture Room 3),31/01/2025,11:00,12:00
4C9/Continuum Mechanics[2]L McShane/Wells(Lecture Room 12),31/01/2025,11:00,12:00
4F2/Robust and Nonlinear Control[2]L Forni(Lecture Room 10),31/01/2025,11:00,12:00
4M26/Algorithms and Data Structures[2]L Kristensson(Lecture Theatre 1),31/01/2025,12:00,13:00
4D2/Advanced Structural Design[2]L Baker/McRobie(Lecture Room 4),31/01/2025,12:00,13:00
4M25/Advanced Robotics[2]L Forni/Gunes/Iida(Lecture Room 5),31/01/2025,12:00,13:00
4I14/Biosensors and Bioelectronics[2]L Higson/Malliaras(LR3 Chemical Engineering),31/01/2025,12:00,13:00
4E5/International Business[2]L Welch(Lecture Room 5),31/01/2025,14:00,16:00
4E12/Project Management[2]L Oraiopoulos(Lecture Theatre 1),31/01/2025,14:00,16:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3A),31/01/2025,16:00,17:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3B),31/01/2025,16:00,17:00
4G9/Biomedical Engineering[2]L Bashford/Flewitt/Makin/Sutcliffe(Lecture Room 3),31/01/2025,16:00,17:00
4F14/Computer Systems[2]L Gee/Kristensson(Lecture Room 3),03/02/2025,09:00,10:00
4A13/Combustion and Engines[2]L Swaminathan(Lecture Theatre 2),03/02/2025,09:00,10:00
4A13/Combustion and Engines[2]L Massey(Lecture Theatre 2),03/02/2025,09:00,10:00
4M16/Nuclear Power Engineering (shared)[2]L Cosgrove/Shwageraus/Skelton(Lecture Theatre 1),03/02/2025,10:00,11:00
4M12/Partial Differential Equations and Variational Methods (shared)[2]L Li(Lecture Room 4),03/02/2025,10:00,11:00
4M12/Partial Differential Equations and Variational Methods (shared)[2]L Wells(Lecture Room 4),03/02/2025,10:00,11:00
4F7/Statistical Signal and Network Models[2]L Cantwell/Godsill(Lecture Theatre 1),03/02/2025,11:00,12:00
4C9/Continuum Mechanics[2]L McShane/Wells(Lecture Room 12),03/02/2025,12:00,13:00
4F2/Robust and Nonlinear Control[2]L Forni(Lecture Room 10),03/02/2025,12:00,13:00
4M21/Software Engineering and Design[2]L Kristensson/Punskaya(Lecture Room 3),03/02/2025,12:00,13:00
4B25/Embedded Systems for The Internet of Things[2]L Stanley-Marbell(Lecture Room 11),03/02/2025,12:00,13:00
"4I8/Medical Physics[2]L Robinson(Small Lecture Theatre, Cavendish Lab)",03/02/2025,14:00,15:00
4A4/Aircraft Stability and Control[2]L Vera-Morales(Lecture Room 12),03/02/2025,15:00,16:00
4M2/German[2]L Bogdanovic(Language Unit),03/02/2025,16:00,18:00
4M1/French[2]L Tual(Language Unit),03/02/2025,16:00,18:00
4C8/Vehicle Dynamics[2]L Cole/Na(Lecture Theatre 6),04/02/2025,10:00,11:00
"4G5/Materials and Molecules: Modelling, Simulation and Machine Learning[2]L Csanyi(Lecture Room 12)",04/02/2025,10:00,11:00
4F8/Image Processing and Image Coding[2]L Lasenby(Lecture Theatre 2),04/02/2025,11:00,12:00
4B23/Optical Fibre Communication[2]L Savory(Lecture Theatre 6),04/02/2025,11:00,12:00
4D6/Dynamics in Civil Engineering[2]L Madabhushi/McRobie/Talbot(Lecture Room 5),04/02/2025,11:00,12:00
4C11/Data-driven and Learning Based Methods in Mechanics and Materials[2]L Cicirello/Liu(Lecture Room 3),04/02/2025,11:00,12:00
4B24/Radio Frequency Systems[2]L Crisp(Lecture Theatre 2),04/02/2025,12:00,13:00
4A10/Flow Instability[2]L Hunt_G/Mandre(Lecture Room 4),04/02/2025,12:00,13:00
4C5/Design Case Studies[2]L Clarkson/Crilly(Lecture Theatre 6),04/02/2025,12:00,13:00
